lbfgs L0 taux 0.5 +newton;uniforme n=100000;2D;0;27;3.178;7.055635e-02;1.624711e-05
lbfgs L0 taux 0.5 +newton;uniforme n=100000;2D;1;28;3.562;1.014498e-03;6.758702e-08
lbfgs L0 taux 0.5 +newton;uniforme n=100000;2D;2;29;3.993;2.196844e-07;5.441331e-12
cg L0 taux 0.5;uniforme n=100000;2D;0;1;0.075;4.267610e+00;1.676696e-03
cg L0 taux 0.5;uniforme n=100000;2D;1;5;0.640;2.313310e+00;8.147035e-04
cg L0 taux 0.5;uniforme n=100000;2D;2;10;0.958;1.625968e+00;5.104692e-04
cg L0 taux 0.5;uniforme n=100000;2D;3;14;1.712;2.284084e+00;1.408906e-04
cg L0 taux 0.5;uniforme n=100000;2D;4;20;1.997;9.543793e-01;9.792989e-05
cg L0 taux 0.5;uniforme n=100000;2D;5;26;2.748;2.313204e+00;3.048777e-05
cg L0 taux 0.5;uniforme n=100000;2D;6;39;3.401;9.888591e-01;1.473408e-05
cg L0 taux 0.5;uniforme n=100000;2D;7;43;3.548;1.733262e+00;2.022840e-05
cg L0 taux 0.5;uniforme n=100000;2D;8;44;4.225;3.727773e-02;6.158261e-07
cg L0 taux 0.5;uniforme n=100000;2D;9;46;4.337;6.401973e-03;9.475720e-08
cg L0 taux 0.5;uniforme n=100000;2D;10;48;4.477;2.057353e-03;2.669907e-08
cg L0 taux 0.5;uniforme n=100000;2D;11;50;4.586;1.628775e-04;2.427164e-09
cg L0 taux 0.5;uniforme n=100000;2D;12;52;4.668;6.391219e-06;8.848331e-11
cg L0 taux 0.5;uniforme n=100000;2D;13;54;4.753;1.284725e-06;1.477479e-11
cg L0 taux 0.5;uniforme n=100000;2D;14;56;4.835;8.977140e-08;1.417218e-12
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;0;1;0.078;4.267610e+00;1.676696e-03
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;1;3;0.606;2.313310e+00;8.147035e-04
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;2;4;1.029;9.147694e-01;7.052614e-05
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;3;5;1.452;3.246152e-01;4.425254e-06
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;4;6;1.863;1.408570e-02;1.661209e-07
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;5;7;2.421;3.754745e-05;4.455833e-10
lbfgs L0 refacto 1 taux 0.5;uniforme n=100000;2D;6;8;2.760;3.156843e-10;9.524173e-15
lbfgs jacobi;uniforme n=100000;2D;0;1;0.079;4.267610e+00;1.676696e-03
lbfgs jacobi;uniforme n=100000;2D;1;9;0.362;3.908823e+00;1.568429e-03
lbfgs jacobi;uniforme n=100000;2D;2;18;0.737;3.883318e+00;1.561105e-03
lbfgs jacobi;uniforme n=100000;2D;3;27;1.006;3.882527e+00;1.560878e-03
lbfgs jacobi;uniforme n=100000;2D;4;37;1.445;3.882508e+00;1.560873e-03
lbfgs jacobi;uniforme n=100000;2D;5;46;1.799;3.882506e+00;1.560872e-03
lbfgs jacobi;uniforme n=100000;2D;6;57;2.312;3.882506e+00;1.560872e-03
lbfgs jacobi;uniforme n=100000;2D;7;67;2.699;3.882506e+00;1.560872e-03
lbfgs L0 sans plancher;uniforme n=100000;2D;0;1;0.089;4.267610e+00;1.676696e-03
lbfgs L0 sans plancher;uniforme n=100000;2D;1;2;0.601;4.290620e+00;6.090573e-04
lbfgs L0 sans plancher;uniforme n=100000;2D;2;4;0.760;1.607337e+00;2.840813e-04
lbfgs L0 sans plancher;uniforme n=100000;2D;3;5;0.862;1.524693e+00;1.702760e-04
lbfgs L0 sans plancher;uniforme n=100000;2D;4;6;0.954;2.898919e+00;1.460718e-04
lbfgs L0 sans plancher;uniforme n=100000;2D;5;8;1.116;1.540187e+00;7.060026e-05
lbfgs L0 sans plancher;uniforme n=100000;2D;6;10;1.251;1.333859e+00;4.087336e-05
lbfgs L0 sans plancher;uniforme n=100000;2D;7;12;1.357;8.949903e-01;2.138668e-05
lbfgs L0 sans plancher;uniforme n=100000;2D;8;14;1.461;6.520276e-01;1.270995e-05
lbfgs L0 sans plancher;uniforme n=100000;2D;9;16;1.563;3.279612e-01;7.027561e-06
lbfgs L0 sans plancher;uniforme n=100000;2D;10;18;1.704;1.030610e-01;3.209029e-06
lbfgs L0 sans plancher;uniforme n=100000;2D;11;20;1.842;7.974763e-02;1.794615e-06
lbfgs L0 sans plancher;uniforme n=100000;2D;12;22;1.989;5.787063e-02;1.206234e-06
lbfgs L0 sans plancher;uniforme n=100000;2D;13;24;2.148;2.195534e-02;6.121440e-07
lbfgs L0 sans plancher;uniforme n=100000;2D;14;26;2.301;1.132214e-02;3.191289e-07
lbfgs L0 sans plancher;uniforme n=100000;2D;15;28;2.453;6.209791e-03;2.007283e-07
lbfgs L0 sans plancher;uniforme n=100000;2D;16;30;2.611;4.638337e-03;1.247341e-07
lbfgs L0 sans plancher;uniforme n=100000;2D;17;32;2.780;1.533099e-03;5.110734e-08
lbfgs L0 sans plancher;uniforme n=100000;2D;18;34;2.925;1.117193e-03;2.948097e-08
lbfgs L0 sans plancher;uniforme n=100000;2D;19;36;3.064;7.405297e-04;1.873163e-08
lbfgs L0 sans plancher;uniforme n=100000;2D;20;38;3.173;4.140722e-04;1.175646e-08
lbfgs L0 sans plancher;uniforme n=100000;2D;21;40;3.274;1.486344e-04;4.876912e-09
lbfgs L0 sans plancher;uniforme n=100000;2D;22;42;3.372;9.828096e-05;2.769515e-09
lbfgs L0 sans plancher;uniforme n=100000;2D;23;44;3.514;5.522594e-05;1.665272e-09
lbfgs L0 sans plancher;uniforme n=100000;2D;24;46;3.677;2.524889e-05;9.225931e-10
lbfgs L0 sans plancher;uniforme n=100000;2D;25;48;3.837;1.880966e-05;5.787626e-10
lbfgs L0 sans plancher;uniforme n=100000;2D;26;50;3.986;1.675892e-05;3.681860e-10
lbfgs L0 sans plancher;uniforme n=100000;2D;27;52;4.138;8.782417e-06;1.968466e-10
lbfgs L0 sans plancher;uniforme n=100000;2D;28;54;4.291;3.579435e-06;1.014965e-10
lbfgs L0 sans plancher;uniforme n=100000;2D;29;56;4.443;2.015033e-06;5.506283e-11
lbfgs L0 sans plancher;uniforme n=100000;2D;30;58;4.584;1.054638e-06;3.038498e-11
lbfgs L0 sans plancher;uniforme n=100000;2D;31;60;4.736;1.197506e-06;2.303675e-11
lbfgs L0 sans plancher;uniforme n=100000;2D;32;62;4.845;7.518384e-07;1.333965e-11
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;0;1;0.062;1.665676e+03;6.291678e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;1;10;1.183;1.659173e+03;6.267114e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;2;18;1.958;1.646226e+03;6.218204e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;3;24;2.892;1.595007e+03;6.024703e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;4;28;3.618;1.398146e+03;5.284087e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;5;32;4.468;1.224545e+03;4.634160e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;6;37;5.469;1.148487e+03;4.346843e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;7;42;6.412;1.077228e+03;4.077364e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;8;46;7.241;9.448412e+02;3.575873e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;9;50;8.084;8.292049e+02;3.135953e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;10;53;8.898;6.319749e+02;2.376184e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;11;56;9.511;4.829424e+02;1.799974e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;12;59;10.343;3.693524e+02;1.362994e-02
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;13;61;10.752;2.067800e+02;7.216788e-03
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;14;63;11.426;1.155013e+02;3.844518e-03
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;15;65;11.880;6.435462e+01;2.072315e-03
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;16;67;12.559;3.579015e+01;1.130882e-03
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;17;68;12.939;7.937627e+00;2.303634e-04
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;18;73;13.997;7.447568e+00;2.161933e-04
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;19;75;14.710;4.081721e+00;1.180618e-04
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;20;76;15.215;6.688575e-01;1.704025e-05
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;21;77;15.728;6.533526e-02;1.116412e-06
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;22;78;16.186;9.450848e-04;1.174935e-08
newton;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;23;79;16.517;2.351240e-06;3.336511e-11
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;0;1;0.055;1.665676e+03;6.291678e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;1;3;0.492;1.659332e+03;6.267714e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;2;5;0.821;1.637058e+03;6.183566e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;3;7;1.227;1.540321e+03;5.818146e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;4;9;1.544;1.342056e+03;5.075097e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;5;11;1.911;1.150900e+03;4.358283e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;6;13;2.327;1.017503e+03;3.853971e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;7;15;2.739;8.419211e+02;3.186208e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;8;16;3.142;6.415925e+02;2.414381e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;9;18;3.751;4.055257e+02;1.484827e-02
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;10;19;4.216;2.271207e+02;7.866805e-03
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;11;21;4.774;1.023691e+02;3.213481e-03
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;12;23;5.446;4.492496e+01;1.338205e-03
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;13;25;6.182;1.263896e+01;3.549162e-04
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;14;26;6.541;2.621335e+00;6.925040e-05
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;15;27;7.046;3.728108e-01;8.440074e-06
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;16;28;7.585;2.430650e-02;3.823974e-07
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;17;29;7.956;1.369426e-04;1.644132e-09
newton essai-limites;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;18;30;8.366;2.351240e-06;3.330243e-11
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;0;1;0.059;1.665676e+03;6.291678e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;1;12;1.186;1.659173e+03;6.267114e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;2;20;1.922;1.635324e+03;6.177016e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;3;26;2.445;1.536037e+03;5.801984e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;4;33;3.362;1.349583e+03;5.102944e-02
lbfgs L0 taux 0.5;../2d_des_familles/cases/lines5_n100000_s0.005_voronoi.txt;2D;5;38;4.038;1.145260e+03;4.337330e-02
