newton;densite sigma 0.02 s 0.0312524;2D;15;237;70.102;1.000435e+00;3.866775e-05
newton;densite sigma 0.02 s 0.0312524;2D;16;238;70.598;2.298973e-01;6.031530e-06
newton;densite sigma 0.02 s 0.0312524;2D;17;239;71.056;2.464105e-02;4.526276e-07
newton;densite sigma 0.02 s 0.0312524;2D;18;240;71.569;3.448221e-04;4.965047e-09
newton;densite sigma 0.02 s 0.0312524;2D;19;241;72.074;6.728157e-08;8.049913e-13
newton;densite sigma 0.02 s 0.022099;2D;0;242;72.227;9.935468e-01;1.217658e-03
newton;densite sigma 0.02 s 0.022099;2D;1;249;73.778;9.758050e-01;1.198497e-03
newton;densite sigma 0.02 s 0.022099;2D;2;256;75.400;9.566754e-01;1.179650e-03
newton;densite sigma 0.02 s 0.022099;2D;3;262;76.975;9.506552e-01;1.142341e-03
newton;densite sigma 0.02 s 0.022099;2D;4;268;78.511;9.108072e-01;1.106263e-03
newton;densite sigma 0.02 s 0.022099;2D;5;274;80.071;8.838667e-01;1.071363e-03
newton;densite sigma 0.02 s 0.022099;2D;6;278;81.170;9.782796e-01;9.329052e-04
newton;densite sigma 0.02 s 0.022099;2D;7;281;82.193;1.131615e+00;6.890776e-04
newton;densite sigma 0.02 s 0.022099;2D;8;285;83.339;9.995944e-01;6.019734e-04
newton;densite sigma 0.02 s 0.022099;2D;9;288;84.281;8.746707e-01;4.490736e-04
newton;densite sigma 0.02 s 0.022099;2D;10;291;85.220;7.314125e-01;3.355787e-04
newton;densite sigma 0.02 s 0.022099;2D;11;293;85.917;8.801348e-01;1.661426e-04
newton;densite sigma 0.02 s 0.022099;2D;12;294;86.513;7.605232e-01;1.357770e-05
newton;densite sigma 0.02 s 0.022099;2D;13;295;87.112;4.062692e-01;5.264625e-06
newton;densite sigma 0.02 s 0.022099;2D;14;296;87.573;5.140146e-02;6.225101e-07
newton;densite sigma 0.02 s 0.022099;2D;15;297;88.102;2.068111e-03;2.468421e-08
newton;densite sigma 0.02 s 0.022099;2D;16;298;88.515;3.478703e-06;4.181608e-11
newton;densite sigma 0.02 s 0.022099;2D;17;299;88.897;1.432068e-09;3.448350e-14
newton;densite sigma 0.02 s 0.0156265;2D;0;300;89.091;9.802866e-01;9.421642e-04
newton;densite sigma 0.02 s 0.0156265;2D;1;305;90.322;9.451632e-01;8.820687e-04
newton;densite sigma 0.02 s 0.0156265;2D;2;310;91.696;8.730303e-01;8.260411e-04
newton;densite sigma 0.02 s 0.0156265;2D;3;316;93.303;8.440385e-01;8.000517e-04
newton;densite sigma 0.02 s 0.0156265;2D;4;321;94.762;7.854518e-01;7.494196e-04
newton;densite sigma 0.02 s 0.0156265;2D;5;324;95.730;7.817498e-01;5.542411e-04
newton;densite sigma 0.02 s 0.0156265;2D;6;329;97.040;7.276176e-01;5.193891e-04
newton;densite sigma 0.02 s 0.0156265;2D;7;332;97.995;4.936303e-01;3.868944e-04
newton;densite sigma 0.02 s 0.0156265;2D;8;335;98.913;5.096217e-01;2.889754e-04
newton;densite sigma 0.02 s 0.0156265;2D;9;338;99.817;6.057163e-01;2.162723e-04
newton;densite sigma 0.02 s 0.0156265;2D;10;341;100.776;4.322220e-01;1.619234e-04
newton;densite sigma 0.02 s 0.0156265;2D;11;342;101.366;5.440393e-01;1.284135e-05
newton;densite sigma 0.02 s 0.0156265;2D;12;343;101.820;1.493181e-01;2.255678e-06
newton;densite sigma 0.02 s 0.0156265;2D;13;344;102.302;1.069132e-02;1.657102e-07
newton;densite sigma 0.02 s 0.0156265;2D;14;345;102.857;1.314030e-04;1.852204e-09
newton;densite sigma 0.02 s 0.0156265;2D;15;346;103.186;3.173282e-08;4.231342e-13
newton;densite sigma 0.02 s 0.0110497;2D;0;347;103.368;9.343422e-01;6.624678e-04
newton;densite sigma 0.02 s 0.0110497;2D;1;351;104.262;8.320202e-01;5.773731e-04
newton;densite sigma 0.02 s 0.0110497;2D;2;356;105.814;8.772273e-01;5.409509e-04
